Snake,Nstar,Nnode,l_median,b_median,Loga_part_p50
255,400,4,138.31148434543746,0.6901856471822365,9.166274304568528
256,202,3,217.66252940748188,11.854212326892046,8.983809810810811
257,270,4,72.34222176851151,7.192480872093175,8.426984674698796
258,209,3,130.75218703074722,-6.824253237056474,8.78950897826087
259,297,3,107.27033729505776,-1.5771989004931668,8.15606362925532
26,199,4,93.44232832097778,74.77909981309166,9.855945590163934
260,1786,9,335.5689973918914,-0.4389819324253309,7.226386476404494
261,235,3,330.3155078572516,-1.487971467181576,7.7197482875
262,261,3,137.03411532799828,15.273463875493912,9.363324682389935
263,246,3,43.78379643468074,17.747625234213736,9.103053881578948
264,500,5,326.0086545003258,-1.962215850833108,7.146215890438247
265,749,3,330.8345769680365,-1.7804463836163182,6.93146860375
266,903,4,331.59976417301186,-0.5542105516868796,6.864473083333333
267,341,3,28.71202278173302,-2.1899689545581174,7.055158
268,350,5,264.63555437156094,-22.949638457188318,9.147709952380954
269,165,3,56.1402858241371,-8.568807669250111,9.36158775
27,326,7,335.28605762341283,-38.56332517219441,9.672705582089552
270,508,6,11.939215416081618,9.675418180257395,9.04040008
271,175,3,87.9897623155581,17.903429998523492,9.21155855
272,726,4,17.744412756215905,-1.4860516289272416,6.825849563461539
273,270,4,351.8947232842642,5.96331292351864,9.008636729411766
274,141,3,52.91975782817199,16.594105793870433,9.49558340625
275,256,4,287.5802906001443,-14.442715973114629,9.22915724528302
276,328,4,345.88736904083066,-22.87091013805156,9.549714640350878
